bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedfinishedsquarefeet,finishedsquarefeet12,garagecarcnt,garagetotalsqft,lotsizesquarefeet,poolcnt,roomcnt,unitcnt,yearbuilt,numberofstories,fips_6037.0,fips_6059.0,fips_6111.0,regionidcounty_1286.0,regionidcounty_2061.0,regionidcounty_3101.0,log_garagetotalsqft,log_lotsizesquarefeet,log_calculatedfinishedsquarefeet,calc_bedbath,prod_bathroomcnt_bedroomcnt,taxvaluedollarcnt
3,2,8.0,910.0,910.0,2,443.5,18137.0,1.0,0,1,1995.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.805764464007513,6.814542897259958,1.5,6,291529.0
3,3,8.0,1617.0,1617.0,2,443.5,35285.0,1.0,0,1,1998.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.471241563688011,7.388946097618437,1.0,9,258882.0
2,4,7.0,2048.0,2048.0,2,443.5,10989.0,1.0,0,1,1958.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.304741047397666,7.6251071482389,0.5,8,716000.0
2,3,4.0,1038.0,1038.0,2,443.5,5501.0,1.0,0,1,1944.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.61286694148452,6.946013991099227,0.6666666666666666,6,38699.0
2,3,6.0,1470.0,1470.0,2,443.5,8620.0,1.0,0,1,1956.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.061956366209925,7.293697720601438,0.6666666666666666,6,450000.0
2,3,8.0,1369.0,1369.0,1,231.0,1706.0,1.0,6,1,1975.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,5.44673737166631,7.442492722794441,7.222566018822171,0.6666666666666666,6,288956.0
3,5,8.0,2493.0,2493.0,1,324.0,28355.0,1.0,10,1,1880.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,5.783825182329737,10.252593926974908,7.821643126239982,0.6,15,330935.0
3,4,8.0,1869.0,1869.0,2,443.5,11596.0,1.0,0,1,1983.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.358501722956703,7.533693709848633,0.75,12,372147.0
3,4,8.0,2196.0,2196.0,2,443.5,11065.0,1.0,0,1,1966.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.311632623458054,7.69484807238461,0.75,12,131255.0
2,2,8.0,1184.0,1184.0,2,465.0,2940.0,1.0,5,1,1974.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.144185634125646,7.9865049385539955,7.077498053569231,1.0,4,413805.0
2,3,6.0,1247.0,1247.0,2,443.5,5164.0,1.0,0,1,1947.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.549660381553739,7.129297548929373,0.6666666666666666,6,482900.0
4,4,8.0,3232.0,3232.0,3,753.0,44431.0,1.0,8,1,1991.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.625392368007956,10.701715209546581,8.081165777725433,1.0,16,901882.0
2,4,8.0,1636.0,1636.0,2,443.5,10010.0,1.0,0,1,1973.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.211439767419483,7.400620577371135,0.5,8,301701.0
3,3,8.0,2150.0,2150.0,2,444.0,4350.0,1.0,8,1,1985.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.09807428216624,8.37816098272068,7.67368812926773,1.0,9,745193.0
1,4,4.0,1022.0,1022.0,2,443.5,5100.0,1.0,0,1,1950.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.537191877922927,6.930494765951626,0.25,4,51727.0
2,2,8.0,1197.0,1197.0,2,443.5,11994.0,1.0,0,1,1994.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.392245175273795,7.088408778675395,1.0,4,582525.0
3,5,8.0,2299.0,2299.0,2,460.0,9198.0,1.0,9,1,1968.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.133398042996649,9.126850061477157,7.7406644019172415,0.6,15,692888.0
2,2,6.0,990.0,990.0,2,443.5,53292.0,1.0,0,1,1988.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.883560269446571,6.898714534329988,1.0,4,259000.0
2,3,6.0,1591.0,1591.0,2,443.5,9721.0,1.0,0,1,1948.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.1821466376054,7.3727463664043285,0.6666666666666666,6,584491.0
2,3,8.0,2335.0,2335.0,2,443.5,6901.0,1.0,0,1,1935.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.839566503657949,7.756195343948118,0.6666666666666666,6,154336.0
4,6,8.0,3780.0,3780.0,2,443.5,10284.0,1.0,0,1,1964.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.238441802087058,8.237743803890933,0.6666666666666666,24,323706.0
2,2,8.0,1266.0,1266.0,2,443.5,11225.0,1.0,0,1,1966.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.325987795502144,7.144407180321139,1.0,4,619889.0
2,3,6.0,1254.0,1254.0,2,443.5,7139.0,1.0,0,1,1953.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.87346805533363,7.134890851565884,0.6666666666666666,6,364413.0
2,4,8.0,1474.0,1474.0,2,462.0,6120.0,1.0,7,1,1970.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.137727054086234,8.71948076085107,7.29641326877392,0.5,8,101196.0
3,3,8.0,1776.0,1776.0,2,443.5,273195.0,1.0,0,1,1988.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,12.517944765283154,7.482681828154651,1.0,9,355244.0
2,3,8.0,2229.0,2229.0,2,443.5,17273.0,1.0,0,1,2001.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.756957759840232,7.709756864454165,0.6666666666666666,6,380137.0
2,3,4.0,1512.0,1512.0,2,443.5,9986.0,1.0,0,1,1947.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.209039526243135,7.321849713788356,0.6666666666666666,6,391274.0
2,3,8.0,2130.0,2130.0,2,443.5,5319.0,1.0,0,1,1965.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.57922858233569,7.664346632098617,0.6666666666666666,6,98945.0
3,3,8.0,2138.0,2138.0,2,443.5,164346.0,1.0,0,1,1969.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,12.009735325198962,7.668093709082406,1.0,9,285621.0
3,4,8.0,1856.0,1856.0,2,443.5,2425.0,1.0,0,1,1938.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,7.793999089503996,7.526717561352706,0.75,12,910204.0
1,1,6.0,980.0,980.0,2,443.5,27284.0,1.0,0,1,1923.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.214092379620332,6.8885724595653635,1.0,1,283501.0
4,4,8.0,3229.0,3229.0,2,443.5,5360.0,1.0,0,1,1980.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.586905803827538,8.080237416216702,1.0,16,525316.0
2,4,4.0,1212.0,1212.0,2,443.5,7214.0,1.0,0,1,1954.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.88391747120797,7.10085190894405,0.5,8,297618.0
2,2,8.0,870.0,870.0,1,0.0,7200.0,1.0,5,1,1964.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.881975184248867,6.769641976852503,1.0,4,178000.0
3,2,8.0,1396.0,1396.0,2,443.5,58353.0,1.0,0,1,1989.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.974283187207462,7.242082359256962,1.5,6,218446.0
2,3,8.0,1444.0,1444.0,1,0.0,7108.0,1.0,6,1,1951.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.869116865929483,7.275864600546533,0.6666666666666666,6,436157.0
3,4,7.0,2667.0,2667.0,2,443.5,6462.0,1.0,0,1,2004.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.773848885262895,7.889084407035514,0.75,12,898000.0
2,3,8.0,1397.0,1397.0,1,264.0,5506.0,1.0,5,1,1921.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,5.579729825986222,8.613775289262481,7.242797922793756,0.6666666666666666,6,351624.0
1,3,4.0,1094.0,1094.0,2,443.5,5368.0,1.0,0,1,1951.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.58839695042257,6.9985096422506015,0.3333333333333333,3,56683.0
2,3,6.0,1218.0,1218.0,2,443.5,7427.0,1.0,0,1,1993.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.913011922472597,7.105786129481271,0.6666666666666666,6,168828.0
2,3,8.0,1510.0,1510.0,2,468.0,8700.0,1.0,6,1,1968.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.150602768446279,9.071193240566025,7.32052696227274,0.6666666666666666,6,783230.0
2,3,6.0,2883.0,2883.0,2,443.5,8041.0,1.0,0,1,1941.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.992433087457218,7.96693349840484,0.6666666666666666,6,759045.0
2,3,7.0,1912.0,1912.0,2,443.5,7487.0,1.0,0,1,1965.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.921057018157429,7.556427969440253,0.6666666666666666,6,159849.0
2,2,8.0,1124.0,1124.0,2,443.5,15542.0,1.0,0,1,1962.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.651365655482898,7.025538314638521,1.0,4,724150.0
2,3,8.0,1193.0,1193.0,2,483.0,6500.0,1.0,6,1,1968.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.182084906716632,8.77971129020447,7.085064293952548,0.6666666666666666,6,414734.0
2,3,8.0,1214.0,1214.0,2,443.5,6608.0,1.0,0,1,1956.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.796187635470453,7.102499355774649,0.6666666666666666,6,73680.0
3,5,8.0,1818.0,1818.0,2,443.5,7436.0,1.0,0,1,1955.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.9142228207033,7.506042178518122,0.6,15,290860.0
2,4,8.0,1943.0,1943.0,2,531.0,4800.0,1.0,0,1,1989.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.2766434893416445,8.476579508530941,7.572502985020384,0.5,8,610617.0
3,3,7.0,2444.0,2444.0,2,443.5,7163.0,1.0,0,1,1966.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.876823763180603,7.801800401908973,1.0,9,492315.0
2,4,8.0,1534.0,1534.0,1,366.0,11100.0,1.0,8,1,1961.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.905361848054571,9.314790473332646,7.336285660021297,0.5,8,598997.0
3,4,8.0,1703.0,1703.0,2,443.5,6414.0,1.0,0,1,1987.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.766394277049736,7.440733707389261,0.75,12,258961.0
2,4,8.0,2309.0,2309.0,2,566.0,4737.0,1.0,0,1,1997.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.340359303727752,8.463370384718731,7.745002803515839,0.5,8,709605.0
3,5,8.0,4908.0,4908.0,2,443.5,12622.0,1.0,0,1,1904.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.443275825752862,8.498825534058053,0.6,15,82792.0
2,3,6.0,1144.0,1144.0,2,443.5,8191.0,1.0,0,1,1959.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.010913347279288,7.0431599159883405,0.6666666666666666,6,410890.0
3,4,8.0,2164.0,2164.0,2,443.5,6426.0,1.0,0,1,1972.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.768263145371286,7.68017564043659,0.75,12,315886.0
3,3,8.0,1445.0,1445.0,2,443.5,97222.0,1.0,0,1,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,11.484762587971533,7.27655640271871,1.0,9,310000.0
2,2,8.0,1917.0,1917.0,2,443.5,5947.0,1.0,0,1,1940.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.690810307580046,7.559038255443384,1.0,4,1061038.0
2,3,6.0,1372.0,1372.0,2,443.5,7559.0,1.0,0,1,1956.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.930626469173578,7.224753405767971,0.6666666666666666,6,549249.0
3,5,6.0,1449.0,1449.0,2,443.5,6182.0,1.0,0,1,1970.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.729558869558568,7.27931883541462,0.6,15,266528.0
2,3,8.0,1652.0,1652.0,2,405.0,7200.0,1.0,7,1,1955.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0063531596017325,8.881975184248867,7.410347097821024,0.6666666666666666,6,480816.0
2,3,8.0,1566.0,1566.0,2,440.0,18630.0,1.0,6,1,1963.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.089044875446846,9.832582139020353,7.356918242356021,0.6666666666666666,6,277557.0
1,2,5.0,770.0,770.0,2,443.5,5391.0,1.0,0,1,1923.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.592671652592143,6.647688373563329,0.5,2,203920.0
2,3,4.0,1178.0,1178.0,2,443.5,5504.0,1.0,0,1,1943.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.61341204915678,7.072421900537371,0.6666666666666666,6,62399.0
2,2,6.0,1751.0,1751.0,2,443.5,10271.0,1.0,0,1,1939.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.237177025929743,7.468513271496337,1.0,4,850000.0
2,3,8.0,1492.0,1492.0,2,484.0,5200.0,1.0,6,1,1968.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.184148890937483,8.556606193773073,7.30854279753919,0.6666666666666666,6,183817.0
2,3,8.0,1343.0,1343.0,2,443.5,106394.0,1.0,0,1,1982.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,11.574913862304296,7.203405521083095,0.6666666666666666,6,345100.0
2,3,6.0,1133.0,1133.0,2,443.5,204230.0,1.0,0,1,1972.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,12.227006985139504,7.033506484287697,0.6666666666666666,6,181061.0
3,2,8.0,981.0,981.0,2,443.5,81129.0,1.0,0,1,1979.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,11.303808085389111,6.889591308354466,1.5,6,228850.0
2,3,8.0,1708.0,1708.0,2,443.5,6248.0,1.0,0,1,1925.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.740176729929082,7.443663683115591,0.6666666666666666,6,701244.0
2,3,4.0,1726.0,1726.0,2,443.5,7000.0,1.0,0,1,1919.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.853808274977197,7.454141078146678,0.6666666666666666,6,62913.0
2,4,4.0,1535.0,1535.0,2,443.5,5823.0,1.0,0,1,1938.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.669742589876522,7.336936913707618,0.5,8,325000.0
4,5,8.0,3639.0,3639.0,2,689.0,11393.0,1.0,10,1,1998.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.536691597591305,9.34084218004034,8.199738960630786,0.8,20,899000.0
3,3,8.0,1395.0,1395.0,2,443.5,136206.0,1.0,0,1,1982.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,11.821931066384213,7.241366283322318,1.0,9,218078.0
2,2,8.0,982.0,982.0,1,0.0,886.0,1.0,5,1,1973.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.787844982309579,6.890609120147166,1.0,4,130694.0
2,5,8.0,1541.0,1541.0,2,493.0,9000.0,1.0,6,1,1958.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.202535517187923,9.105090961257085,7.340835554123275,0.4,10,428768.0
2,3,6.0,1422.0,1422.0,2,443.5,7755.0,1.0,0,1,1948.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.956222016362542,7.260522598089852,0.6666666666666666,6,477465.0
3,4,8.0,2530.0,2530.0,2,443.5,7389.0,1.0,0,1,2014.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.907883013942248,7.836369760545124,0.75,12,328025.0
2,4,8.0,1576.0,1576.0,2,444.0,3600.0,1.0,7,1,1973.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.09807428216624,8.188966863648876,7.3632795869630385,0.5,8,412707.0
1,3,6.0,1551.0,1551.0,2,443.5,5721.0,1.0,0,1,1952.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.652073673610056,7.347299700743164,0.3333333333333333,3,81174.0
2,4,8.0,1984.0,1984.0,1,396.0,8095.0,1.0,6,1,1955.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.983936280687191,8.999125391527247,7.59337419312129,0.5,8,675111.0
1,2,4.0,850.0,850.0,2,443.5,8012.0,1.0,0,1,1942.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.98882050177807,6.7464121285733745,0.5,2,273058.0
3,4,9.0,3466.0,3466.0,2,443.5,12749.0,1.0,0,1,1960.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.453286550586572,8.151044945685024,0.75,12,1096750.0
2,3,8.0,1427.0,1427.0,2,448.0,2249.0,1.0,6,1,1972.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.1070228877422545,7.718685495198466,7.2640301428995295,0.6666666666666666,6,372791.0
2,2,8.0,1503.0,1503.0,2,452.0,3478.0,1.0,6,1,1984.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.115892125483034,8.154500175151941,7.315883504509785,1.0,4,219598.0
1,2,8.0,945.0,945.0,2,460.0,3854.0,1.0,5,1,1972.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.133398042996649,8.25712628599743,6.852242569051878,0.5,2,432371.0
4,4,9.0,2966.0,2966.0,2,443.5,18356.0,1.0,0,1,1961.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.81776625213065,7.995306620290822,1.0,16,1123133.0
2,3,4.0,1038.0,1038.0,2,443.5,5436.0,1.0,0,1,1954.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.600982717145921,6.946013991099227,0.6666666666666666,6,64346.0
2,2,4.0,1058.0,1058.0,2,443.5,7814.0,1.0,0,1,1951.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.963800242855577,6.9650803456014065,1.0,4,298739.0
3,5,8.0,2352.0,2352.0,2,443.5,11992.0,1.0,0,1,1963.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.392078425231722,7.763446388727362,0.6,15,100399.0
2,3,8.0,1256.0,1256.0,2,443.5,9316.0,1.0,0,1,1960.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.139595967450425,7.136483208590247,0.6666666666666666,6,244984.0
2,2,6.0,844.0,844.0,2,443.5,24591.0,1.0,0,1,1990.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.110176465778377,6.739336627357174,1.0,4,255000.0
2,3,6.0,1206.0,1206.0,2,443.5,5622.0,1.0,0,1,1954.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.634620608292202,7.095893221097532,0.6666666666666666,6,420000.0
2,4,8.0,1187.0,1187.0,1,290.0,6152.0,1.0,6,1,1954.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.673323267171493,8.724695046740491,7.080026499922591,0.5,8,267303.0
1,1,8.0,1254.0,1254.0,2,443.5,17068.0,1.0,0,1,1939.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.745019231764333,7.134890851565884,1.0,1,730523.0
1,2,4.0,1208.0,1208.0,2,443.5,6000.0,1.0,0,1,1939.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.699681400989514,7.097548850614793,0.5,2,248916.0
2,4,8.0,2261.0,2261.0,2,609.0,7200.0,1.0,8,1,1965.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.413458957167357,8.881975184248867,7.724004656676065,0.5,8,749000.0
2,3,6.0,1164.0,1164.0,2,443.5,5772.0,1.0,0,1,1984.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.660947155060933,7.060476365999801,0.6666666666666666,6,107464.0
3,3,9.0,2635.0,2635.0,2,443.5,24424.0,1.0,0,1,1959.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.103362476910984,7.877017895622398,1.0,9,1100000.0
3,4,6.0,2199.0,2199.0,2,443.5,6304.0,1.0,0,1,1951.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.74909824839902,7.696212639346407,0.75,12,472261.0
4,5,8.0,2833.0,2833.0,2,511.0,8192.0,1.0,7,1,2010.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.238324625039508,9.011035410141815,7.949444420250626,0.8,20,680987.0
2,3,8.0,1967.0,1967.0,2,0.0,4356.0,1.0,6,1,1980.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.379539026117442,7.584773077612199,0.6666666666666666,6,489976.0
3,2,8.0,1292.0,1292.0,2,443.5,200377.0,1.0,0,1,1980.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,12.207960861727411,7.164720378771857,1.5,6,339000.0
3,4,6.0,2138.0,2138.0,2,443.5,5400.0,1.0,0,1,1923.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.594339400592892,7.668093709082406,0.75,12,450000.0
4,3,6.0,1813.0,1813.0,2,443.5,13458.0,1.0,0,1,1945.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.507403306233716,7.503289630675082,1.3333333333333333,12,368130.0
2,4,8.0,1710.0,1710.0,2,500.0,6180.0,1.0,7,1,1972.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.2166061010848646,8.729235349659273,7.444833273892193,0.5,8,771473.0
2,3,8.0,1345.0,1345.0,2,421.0,1499.0,1.0,6,1,1965.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.045005314036012,7.313220387090301,7.204892510204673,0.6666666666666666,6,375642.0
3,3,8.0,2518.0,2518.0,2,443.5,12882.0,1.0,0,1,1962.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.463663891791525,7.831617276352611,1.0,9,707591.0
3,3,8.0,1875.0,1875.0,2,443.5,21800.0,1.0,0,1,1969.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.989711119284745,7.53689712956617,1.0,9,251386.0
2,3,8.0,1590.0,1590.0,2,443.5,11125.0,1.0,0,1,1957.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.317039990635239,7.372118028337787,0.6666666666666666,6,156663.0
2,3,8.0,1644.0,1644.0,2,0.0,7200.0,1.0,5,1,2013.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.881975184248867,7.405495663199472,0.6666666666666666,6,433026.0
2,4,8.0,3113.0,3113.0,2,635.0,6500.0,1.0,0,1,1990.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.455198563340122,8.77971129020447,8.043663352393944,0.5,8,196093.0
3,3,8.0,2804.0,2804.0,2,598.0,11200.0,1.0,0,1,1990.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.395261598115449,9.32375833901174,7.9391588179567965,1.0,9,925672.0
2,4,8.0,1576.0,1576.0,1,369.0,6201.0,1.0,6,1,1960.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.91350300563827,8.732627099660395,7.3632795869630385,0.5,8,584702.0
3,4,8.0,2985.0,2985.0,2,443.5,7385.0,1.0,0,1,2005.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.90734159541251,8.001689978099135,0.75,12,218644.0
2,3,8.0,2235.0,2235.0,2,472.0,17041.0,1.0,8,1,1981.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.159095388491933,9.743436164387901,7.71244383427499,0.6666666666666666,6,410057.0
1,1,4.0,962.0,962.0,2,443.5,2700.0,1.0,0,1,1921.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,7.901377353792616,6.870053411798126,1.0,1,192599.0
3,2,8.0,1585.0,1585.0,2,443.5,22808.0,1.0,0,1,1981.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.034910473896547,7.368970402194793,1.5,6,141633.0
1,2,6.0,1249.0,1249.0,2,443.5,5200.0,1.0,0,1,1941.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.556606193773073,7.1308988302963465,0.5,2,386252.0
2,3,8.0,1711.0,1711.0,2,420.0,7500.0,1.0,7,1,1958.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.042632833682381,8.922791623969637,7.445417556701687,0.6666666666666666,6,281573.0
3,4,8.0,2070.0,2070.0,2,443.5,5752.0,1.0,0,1,1959.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.657476736863293,7.635786861395585,0.75,12,365000.0
2,2,6.0,1226.0,1226.0,2,443.5,5800.0,1.0,0,1,1957.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.665785595466064,7.112327444710911,1.0,4,386770.0
3,4,8.0,4088.0,4088.0,2,443.5,7192.0,1.0,0,1,2006.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.880863609867356,8.316055720364643,0.75,12,439000.0
1,2,4.0,760.0,760.0,2,443.5,5655.0,1.0,0,1,1940.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.640472207576408,6.634633357861686,0.5,2,346000.0
2,5,8.0,3334.0,3334.0,2,665.0,8000.0,1.0,9,1,1977.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.501289670540389,8.987321812850125,8.112227958349724,0.4,10,707083.0
2,3,8.0,1989.0,1989.0,2,443.5,6004.0,1.0,0,1,1925.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.700347734514084,7.595889917718538,0.6666666666666666,6,1025402.0
3,3,8.0,1676.0,1676.0,2,443.5,218302.0,1.0,0,1,2006.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,12.293639284999722,7.424761761823209,1.0,9,264196.0
3,2,9.0,1580.0,1580.0,2,443.5,589265.0,1.0,0,1,1989.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,13.286632973590535,7.365812837209472,1.5,6,701953.0
2,3,8.0,1883.0,1883.0,2,483.0,6439.0,1.0,7,1,1990.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.182084906716632,8.770283819098399,7.5411524551363085,0.6666666666666666,6,580000.0
